,Vuosineljännes,Huoneluku,Neliöhinta (EUR/m2),Lukumäärä_x,Posti,Kaupunginosa_x,Kaupunki,Lukumäärä_y,Neliövuokra (eur/m2),Kaupunginosa_y,difference
0,2015Q1,Yksiöt,6535.0,10,00120,Punavuori-Bulevardi,Helsinki,95,21.52,Punavuori,303.67
1,2015Q2,Yksiöt,6651.0,11,00120,Punavuori-Bulevardi,Helsinki,94,22.45,Punavuori,296.26
2,2015Q3,Yksiöt,7401.0,11,00120,Punavuori-Bulevardi,Helsinki,98,23.29,Punavuori,317.78
3,2015Q4,Yksiöt,6387.0,10,00120,Punavuori-Bulevardi,Helsinki,123,23.35,Punavuori,273.53
4,2016Q1,Yksiöt,6447.0,12,00120,Punavuori-Bulevardi,Helsinki,114,23.32,Punavuori,276.46
5,2016Q2,Yksiöt,7284.0,15,00120,Punavuori-Bulevardi,Helsinki,109,23.77,Punavuori,306.44
6,2016Q3,Yksiöt,6485.0,11,00120,Punavuori-Bulevardi,Helsinki,116,23.15,Punavuori,280.13
7,2016Q4,Yksiöt,6769.0,9,00120,Punavuori-Bulevardi,Helsinki,124,23.42,Punavuori,289.03
8,2017Q1,Yksiöt,7652.53,7,00120,Punavuori-Bulevardi,Helsinki,103,23.34,Punavuori,327.87
9,2017Q2,Yksiöt,7604.0,15,00120,Punavuori-Bulevardi,Helsinki,101,23.57,Punavuori,322.61
10,2017Q3,Yksiöt,8131.0,12,00120,Punavuori-Bulevardi,Helsinki,110,24.63,Punavuori,330.13
11,2017Q4,Yksiöt,7551.0,16,00120,Punavuori-Bulevardi,Helsinki,125,25.4,Punavuori,297.28
12,2018Q1,Yksiöt,7899.0,12,00120,Punavuori-Bulevardi,Helsinki,135,24.65,Punavuori,320.45
13,2018Q2,Yksiöt,7534.0,17,00120,Punavuori-Bulevardi,Helsinki,132,25.04,Punavuori,300.88
14,2018Q3,Yksiöt,7269.0,17,00120,Punavuori-Bulevardi,Helsinki,116,25.05,Punavuori,290.18
15,2018Q4,Yksiöt,8145.0,14,00120,Punavuori-Bulevardi,Helsinki,116,26.54,Punavuori,306.9
16,2019Q1,Yksiöt,8575.0,12,00120,Punavuori-Bulevardi,Helsinki,146,26.65,Punavuori,321.76
17,2019Q2,Yksiöt,8591.0,8,00120,Punavuori-Bulevardi,Helsinki,146,26.88,Punavuori,319.61
18,2019Q3,Yksiöt,8115.0,19,00120,Punavuori-Bulevardi,Helsinki,136,27.45,Punavuori,295.63
19,2019Q4,Yksiöt,7667.0,12,00120,Punavuori-Bulevardi,Helsinki,137,28.64,Punavuori,267.7
20,2020Q1,Yksiöt,8407.0,13,00120,Punavuori-Bulevardi,Helsinki,150,28.76,Punavuori,292.32
21,2020Q2,Yksiöt,8042.0,11,00120,Punavuori-Bulevardi,Helsinki,211,28.28,Punavuori,284.37
22,2020Q3,Yksiöt,8829.0,15,00120,Punavuori-Bulevardi,Helsinki,205,28.63,Punavuori,308.38
23,2020Q4,Yksiöt,9282.0,16,00120,Punavuori-Bulevardi,Helsinki,215,28.34,Punavuori,327.52
24,2021Q1,Yksiöt,8765.0,15,00120,Punavuori-Bulevardi,Helsinki,239,28.11,Punavuori,311.81
25,2021Q2,Yksiöt,10134.0,17,00120,Punavuori-Bulevardi,Helsinki,235,28.36,Punavuori,357.33
26,2021Q3,Yksiöt,10144.0,15,00120,Punavuori-Bulevardi,Helsinki,220,28.76,Punavuori,352.71
27,2021Q4,Yksiöt,9119.0,23,00120,Punavuori-Bulevardi,Helsinki,233,28.53,Punavuori,319.63
28,2022Q1,Yksiöt,8996.0,14,00120,Punavuori-Bulevardi,Helsinki,237,28.77,Punavuori,312.69
29,2022Q2,Yksiöt,8655.0,14,00120,Punavuori-Bulevardi,Helsinki,214,28.88,Punavuori,299.69
30,2022Q3,Yksiöt,8216.0,20,00120,Punavuori-Bulevardi,Helsinki,192,29.07,Punavuori,282.63
31,2022Q4,Yksiöt,9249.0,10,00120,Punavuori-Bulevardi,Helsinki,193,29.26,Punavuori,316.1
32,2015Q1,Kaksiot,6290.0,16,00120,Punavuori-Bulevardi,Helsinki,52,14.77,Punavuori,425.86
33,2015Q2,Kaksiot,6122.0,20,00120,Punavuori-Bulevardi,Helsinki,60,15.16,Punavuori,403.83
34,2015Q3,Kaksiot,6988.0,20,00120,Punavuori-Bulevardi,Helsinki,56,14.85,Punavuori,470.57
35,2015Q4,Kaksiot,6101.0,21,00120,Punavuori-Bulevardi,Helsinki,74,14.55,Punavuori,419.31
36,2016Q1,Kaksiot,6044.0,23,00120,Punavuori-Bulevardi,Helsinki,66,14.98,Punavuori,403.47
37,2016Q2,Kaksiot,6526.0,11,00120,Punavuori-Bulevardi,Helsinki,71,15.24,Punavuori,428.22
38,2016Q3,Kaksiot,6487.0,25,00120,Punavuori-Bulevardi,Helsinki,68,15.2,Punavuori,426.78
39,2016Q4,Kaksiot,6792.0,17,00120,Punavuori-Bulevardi,Helsinki,74,14.85,Punavuori,457.37
40,2017Q1,Kaksiot,6908.0,18,00120,Punavuori-Bulevardi,Helsinki,68,15.53,Punavuori,444.82
41,2017Q2,Kaksiot,6696.0,21,00120,Punavuori-Bulevardi,Helsinki,68,15.56,Punavuori,430.33
42,2017Q3,Kaksiot,6794.0,22,00120,Punavuori-Bulevardi,Helsinki,49,17.0,Punavuori,399.65
43,2017Q4,Kaksiot,7176.0,16,00120,Punavuori-Bulevardi,Helsinki,56,18.15,Punavuori,395.37
44,2018Q1,Kaksiot,6597.0,12,00120,Punavuori-Bulevardi,Helsinki,64,17.71,Punavuori,372.5
45,2018Q2,Kaksiot,7495.0,11,00120,Punavuori-Bulevardi,Helsinki,58,17.48,Punavuori,428.78
46,2018Q3,Kaksiot,7740.0,11,00120,Punavuori-Bulevardi,Helsinki,53,17.79,Punavuori,435.08
47,2018Q4,Kaksiot,7861.0,16,00120,Punavuori-Bulevardi,Helsinki,55,18.52,Punavuori,424.46
48,2019Q1,Kaksiot,7930.0,12,00120,Punavuori-Bulevardi,Helsinki,68,20.66,Punavuori,383.83
49,2019Q2,Kaksiot,7639.0,22,00120,Punavuori-Bulevardi,Helsinki,72,20.76,Punavuori,367.97
50,2019Q3,Kaksiot,7330.0,31,00120,Punavuori-Bulevardi,Helsinki,79,20.17,Punavuori,363.41
51,2019Q4,Kaksiot,7419.0,19,00120,Punavuori-Bulevardi,Helsinki,78,20.48,Punavuori,362.26
52,2020Q1,Kaksiot,7859.0,26,00120,Punavuori-Bulevardi,Helsinki,88,21.32,Punavuori,368.62
53,2020Q2,Kaksiot,8561.0,14,00120,Punavuori-Bulevardi,Helsinki,107,21.71,Punavuori,394.33
54,2020Q3,Kaksiot,7757.0,17,00120,Punavuori-Bulevardi,Helsinki,111,22.0,Punavuori,352.59
55,2020Q4,Kaksiot,7973.0,25,00120,Punavuori-Bulevardi,Helsinki,98,22.15,Punavuori,359.95
56,2021Q1,Kaksiot,8864.0,34,00120,Punavuori-Bulevardi,Helsinki,102,22.39,Punavuori,395.89
57,2021Q2,Kaksiot,8143.0,24,00120,Punavuori-Bulevardi,Helsinki,98,22.26,Punavuori,365.81
58,2021Q3,Kaksiot,9025.0,22,00120,Punavuori-Bulevardi,Helsinki,89,22.75,Punavuori,396.7
59,2021Q4,Kaksiot,8716.0,25,00120,Punavuori-Bulevardi,Helsinki,87,23.0,Punavuori,378.96
60,2022Q1,Kaksiot,8493.0,19,00120,Punavuori-Bulevardi,Helsinki,97,22.92,Punavuori,370.55
61,2022Q2,Kaksiot,9025.0,13,00120,Punavuori-Bulevardi,Helsinki,86,23.05,Punavuori,391.54
62,2022Q3,Kaksiot,8654.0,13,00120,Punavuori-Bulevardi,Helsinki,84,22.54,Punavuori,383.94
63,2022Q4,Kaksiot,8551.0,13,00120,Punavuori-Bulevardi,Helsinki,84,22.84,Punavuori,374.39
64,2015Q1,Kolmiot+,6246.0,21,00120,Punavuori-Bulevardi,Helsinki,.,16.34,Punavuori,382.25
65,2015Q2,Kolmiot+,6480.0,11,00120,Punavuori-Bulevardi,Helsinki,.,16.5,Punavuori,392.73
66,2015Q3,Kolmiot+,6610.0,23,00120,Punavuori-Bulevardi,Helsinki,.,16.6,Punavuori,398.19
67,2015Q4,Kolmiot+,6292.0,23,00120,Punavuori-Bulevardi,Helsinki,.,16.67,Punavuori,377.44
68,2016Q1,Kolmiot+,6554.0,11,00120,Punavuori-Bulevardi,Helsinki,.,16.75,Punavuori,391.28
69,2016Q2,Kolmiot+,6299.0,18,00120,Punavuori-Bulevardi,Helsinki,.,16.88,Punavuori,373.16
70,2016Q3,Kolmiot+,6596.0,13,00120,Punavuori-Bulevardi,Helsinki,.,16.97,Punavuori,388.69
71,2016Q4,Kolmiot+,7015.0,11,00120,Punavuori-Bulevardi,Helsinki,.,17.03,Punavuori,411.92
72,2017Q1,Kolmiot+,6377.0,24,00120,Punavuori-Bulevardi,Helsinki,.,17.11,Punavuori,372.71
73,2017Q2,Kolmiot+,6829.0,17,00120,Punavuori-Bulevardi,Helsinki,.,17.23,Punavuori,396.34
74,2017Q3,Kolmiot+,7335.0,19,00120,Punavuori-Bulevardi,Helsinki,.,17.31,Punavuori,423.74
75,2017Q4,Kolmiot+,7823.0,19,00120,Punavuori-Bulevardi,Helsinki,.,17.37,Punavuori,450.37
76,2018Q1,Kolmiot+,7000.0,28,00120,Punavuori-Bulevardi,Helsinki,.,17.44,Punavuori,401.38
77,2018Q2,Kolmiot+,7420.0,16,00120,Punavuori-Bulevardi,Helsinki,.,17.55,Punavuori,422.79
78,2018Q3,Kolmiot+,7731.0,24,00120,Punavuori-Bulevardi,Helsinki,.,17.63,Punavuori,438.51
79,2018Q4,Kolmiot+,8098.0,17,00120,Punavuori-Bulevardi,Helsinki,.,17.69,Punavuori,457.77
80,2019Q1,Kolmiot+,7686.0,19,00120,Punavuori-Bulevardi,Helsinki,.,17.78,Punavuori,432.28
81,2019Q2,Kolmiot+,7457.0,16,00120,Punavuori-Bulevardi,Helsinki,.,17.9,Punavuori,416.59
82,2019Q3,Kolmiot+,7260.0,18,00120,Punavuori-Bulevardi,Helsinki,.,17.99,Punavuori,403.56
83,2019Q4,Kolmiot+,8480.0,22,00120,Punavuori-Bulevardi,Helsinki,.,18.05,Punavuori,469.81
84,2020Q1,Kolmiot+,7597.0,15,00120,Punavuori-Bulevardi,Helsinki,.,18.1,Punavuori,419.72
85,2020Q2,Kolmiot+,7917.0,16,00120,Punavuori-Bulevardi,Helsinki,23,18.18,Punavuori,435.48
86,2020Q3,Kolmiot+,8393.0,17,00120,Punavuori-Bulevardi,Helsinki,24,18.34,Punavuori,457.63
87,2020Q4,Kolmiot+,8220.0,27,00120,Punavuori-Bulevardi,Helsinki,28,16.97,Punavuori,484.38
88,2021Q1,Kolmiot+,9110.0,26,00120,Punavuori-Bulevardi,Helsinki,26,19.29,Punavuori,472.27
89,2021Q2,Kolmiot+,8676.0,32,00120,Punavuori-Bulevardi,Helsinki,22,18.94,Punavuori,458.08
90,2021Q3,Kolmiot+,8961.0,21,00120,Punavuori-Bulevardi,Helsinki,26,19.11,Punavuori,468.92
91,2021Q4,Kolmiot+,8978.0,24,00120,Punavuori-Bulevardi,Helsinki,25,19.42,Punavuori,462.31
92,2022Q1,Kolmiot+,7695.0,18,00120,Punavuori-Bulevardi,Helsinki,29,19.67,Punavuori,391.2
93,2022Q2,Kolmiot+,8587.0,22,00120,Punavuori-Bulevardi,Helsinki,26,20.48,Punavuori,419.29
94,2022Q3,Kolmiot+,8442.0,14,00120,Punavuori-Bulevardi,Helsinki,26,20.47,Punavuori,412.41
95,2022Q4,Kolmiot+,8361.54,6,00120,Punavuori-Bulevardi,Helsinki,23,21.05,Punavuori,397.22
96,2015Q1,Yksiöt,9262.14,3,00130,Kaartinkaupunki,Helsinki,24,27.01,Kaartinkaupunki,342.92
97,2015Q2,Yksiöt,9243.77,1,00130,Kaartinkaupunki,Helsinki,25,26.54,Kaartinkaupunki,348.3
98,2015Q3,Yksiöt,9444.55,2,00130,Kaartinkaupunki,Helsinki,20,26.32,Kaartinkaupunki,358.84
99,2015Q4,Yksiöt,9401.28,2,00130,Kaartinkaupunki,Helsinki,23,25.87,Kaartinkaupunki,363.4
100,2016Q1,Yksiöt,9303.23,5,00130,Kaartinkaupunki,Helsinki,21,24.12,Kaartinkaupunki,385.71
101,2016Q2,Yksiöt,9361.43,4,00130,Kaartinkaupunki,Helsinki,22,23.69,Kaartinkaupunki,395.16
102,2016Q3,Yksiöt,9476.92,2,00130,Kaartinkaupunki,Helsinki,23,26.08,Kaartinkaupunki,363.38
103,2016Q4,Yksiöt,9537.62,2,00130,Kaartinkaupunki,Helsinki,23,26.56,Kaartinkaupunki,359.1
104,2017Q1,Yksiöt,9424.0,.,00130,Kaartinkaupunki,Helsinki,22,27.66,Kaartinkaupunki,340.71
105,2017Q2,Yksiöt,9364.24,1,00130,Kaartinkaupunki,Helsinki,25,27.58,Kaartinkaupunki,339.53
106,2017Q3,Yksiöt,9553.18,3,00130,Kaartinkaupunki,Helsinki,22,27.41,Kaartinkaupunki,348.53
107,2017Q4,Yksiöt,9527.97,3,00130,Kaartinkaupunki,Helsinki,26,26.75,Kaartinkaupunki,356.19
108,2018Q1,Yksiöt,9403.46,3,00130,Kaartinkaupunki,Helsinki,23,25.98,Kaartinkaupunki,361.95
109,2018Q2,Yksiöt,9379.8,1,00130,Kaartinkaupunki,Helsinki,21,25.61,Kaartinkaupunki,366.26
110,2018Q3,Yksiöt,9497.15,1,00130,Kaartinkaupunki,Helsinki,21,27.67,Kaartinkaupunki,343.23
111,2018Q4,Yksiöt,9386.65,2,00130,Kaartinkaupunki,Helsinki,.,27.29,Kaartinkaupunki,343.96
112,2019Q1,Yksiöt,9308.21,3,00130,Kaartinkaupunki,Helsinki,25,27.42,Kaartinkaupunki,339.47
113,2019Q2,Yksiöt,9283.93,2,00130,Kaartinkaupunki,Helsinki,27,28.16,Kaartinkaupunki,329.69
114,2019Q3,Yksiöt,9429.92,3,00130,Kaartinkaupunki,Helsinki,22,28.96,Kaartinkaupunki,325.62
115,2019Q4,Yksiöt,9379.18,5,00130,Kaartinkaupunki,Helsinki,23,28.35,Kaartinkaupunki,330.84
116,2020Q1,Yksiöt,9279.88,2,00130,Kaartinkaupunki,Helsinki,23,28.32,Kaartinkaupunki,327.68
117,2020Q2,Yksiöt,9277.08,.,00130,Kaartinkaupunki,Helsinki,44,27.09,Kaartinkaupunki,342.45
118,2020Q3,Yksiöt,9355.83,1,00130,Kaartinkaupunki,Helsinki,43,27.99,Kaartinkaupunki,334.26
119,2020Q4,Yksiöt,9485.95,2,00130,Kaartinkaupunki,Helsinki,43,27.99,Kaartinkaupunki,338.9
120,2021Q1,Yksiöt,9537.0,6,00130,Kaartinkaupunki,Helsinki,43,28.21,Kaartinkaupunki,338.07
121,2021Q2,Yksiöt,9640.65,4,00130,Kaartinkaupunki,Helsinki,42,27.82,Kaartinkaupunki,346.54
122,2021Q3,Yksiöt,9933.57,2,00130,Kaartinkaupunki,Helsinki,45,27.89,Kaartinkaupunki,356.17
123,2021Q4,Yksiöt,9937.3,2,00130,Kaartinkaupunki,Helsinki,50,27.49,Kaartinkaupunki,361.49
124,2022Q1,Yksiöt,9866.02,4,00130,Kaartinkaupunki,Helsinki,48,27.79,Kaartinkaupunki,355.02
125,2022Q2,Yksiöt,9920.8,2,00130,Kaartinkaupunki,Helsinki,45,28.63,Kaartinkaupunki,346.52
126,2022Q3,Yksiöt,10124.38,1,00130,Kaartinkaupunki,Helsinki,37,29.63,Kaartinkaupunki,341.69
127,2022Q4,Yksiöt,10027.89,3,00130,Kaartinkaupunki,Helsinki,41,28.24,Kaartinkaupunki,355.1
128,2015Q1,Kaksiot,9483.57,.,00130,Kaartinkaupunki,Helsinki,.,20.99,Kaartinkaupunki,451.81
129,2015Q2,Kaksiot,9464.77,2,00130,Kaartinkaupunki,Helsinki,.,21.19,Kaartinkaupunki,446.66
130,2015Q3,Kaksiot,9670.34,1,00130,Kaartinkaupunki,Helsinki,.,21.32,Kaartinkaupunki,453.58
131,2015Q4,Kaksiot,9626.04,2,00130,Kaartinkaupunki,Helsinki,21,21.41,Kaartinkaupunki,449.6
132,2016Q1,Kaksiot,9525.64,1,00130,Kaartinkaupunki,Helsinki,24,21.85,Kaartinkaupunki,435.96
133,2016Q2,Kaksiot,9585.25,4,00130,Kaartinkaupunki,Helsinki,22,22.3,Kaartinkaupunki,429.83
134,2016Q3,Kaksiot,9703.49,1,00130,Kaartinkaupunki,Helsinki,20,22.35,Kaartinkaupunki,434.16
135,2016Q4,Kaksiot,9765.64,.,00130,Kaartinkaupunki,Helsinki,.,24.4,Kaartinkaupunki,400.23
136,2017Q1,Kaksiot,9649.31,2,00130,Kaartinkaupunki,Helsinki,.,24.52,Kaartinkaupunki,393.53
137,2017Q2,Kaksiot,9588.11,4,00130,Kaartinkaupunki,Helsinki,.,24.68,Kaartinkaupunki,388.5
138,2017Q3,Kaksiot,9781.58,4,00130,Kaartinkaupunki,Helsinki,.,24.79,Kaartinkaupunki,394.58
139,2017Q4,Kaksiot,9755.76,6,00130,Kaartinkaupunki,Helsinki,.,24.88,Kaartinkaupunki,392.11
140,2018Q1,Kaksiot,9628.27,1,00130,Kaartinkaupunki,Helsinki,.,24.99,Kaartinkaupunki,385.28
141,2018Q2,Kaksiot,9604.05,2,00130,Kaartinkaupunki,Helsinki,.,25.14,Kaartinkaupunki,382.02
142,2018Q3,Kaksiot,9724.21,1,00130,Kaartinkaupunki,Helsinki,.,25.26,Kaartinkaupunki,384.96
143,2018Q4,Kaksiot,9611.06,2,00130,Kaartinkaupunki,Helsinki,.,25.35,Kaartinkaupunki,379.13
144,2019Q1,Kaksiot,9530.74,3,00130,Kaartinkaupunki,Helsinki,.,25.47,Kaartinkaupunki,374.19
145,2019Q2,Kaksiot,9505.88,4,00130,Kaartinkaupunki,Helsinki,.,25.65,Kaartinkaupunki,370.6
146,2019Q3,Kaksiot,9655.36,2,00130,Kaartinkaupunki,Helsinki,.,25.78,Kaartinkaupunki,374.53
147,2019Q4,Kaksiot,9603.41,5,00130,Kaartinkaupunki,Helsinki,.,25.86,Kaartinkaupunki,371.36
148,2020Q1,Kaksiot,9501.74,3,00130,Kaartinkaupunki,Helsinki,.,25.93,Kaartinkaupunki,366.44
149,2020Q2,Kaksiot,9498.87,3,00130,Kaartinkaupunki,Helsinki,.,26.04,Kaartinkaupunki,364.78
150,2020Q3,Kaksiot,9579.51,3,00130,Kaartinkaupunki,Helsinki,21,26.09,Kaartinkaupunki,367.17
151,2020Q4,Kaksiot,9712.73,2,00130,Kaartinkaupunki,Helsinki,24,25.38,Kaartinkaupunki,382.69
152,2021Q1,Kaksiot,9765.0,6,00130,Kaartinkaupunki,Helsinki,26,24.78,Kaartinkaupunki,394.07
153,2021Q2,Kaksiot,9463.79,4,00130,Kaartinkaupunki,Helsinki,23,24.36,Kaartinkaupunki,388.5
154,2021Q3,Kaksiot,9751.33,5,00130,Kaartinkaupunki,Helsinki,23,23.89,Kaartinkaupunki,408.18
155,2021Q4,Kaksiot,9755.0,7,00130,Kaartinkaupunki,Helsinki,22,23.78,Kaartinkaupunki,410.22
156,2022Q1,Kaksiot,9685.02,3,00130,Kaartinkaupunki,Helsinki,.,25.05,Kaartinkaupunki,386.63
157,2022Q2,Kaksiot,9738.8,4,00130,Kaartinkaupunki,Helsinki,21,25.19,Kaartinkaupunki,386.61
158,2022Q3,Kaksiot,9938.64,1,00130,Kaartinkaupunki,Helsinki,23,24.89,Kaartinkaupunki,399.3
159,2022Q4,Kaksiot,9843.92,5,00130,Kaartinkaupunki,Helsinki,.,24.96,Kaartinkaupunki,394.39
192,2015Q1,Yksiöt,6785.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,141,23.26,Kaivopuisto-Ullanlinna,291.7
193,2015Q2,Yksiöt,6815.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,152,24.2,Kaivopuisto-Ullanlinna,281.61
194,2015Q3,Yksiöt,7278.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,166,24.25,Kaivopuisto-Ullanlinna,300.12
195,2015Q4,Yksiöt,7005.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,188,24.19,Kaivopuisto-Ullanlinna,289.58
196,2016Q1,Yksiöt,6988.0,7,00140,Kaivopuisto-Ullanlinna,Helsinki,181,23.7,Kaivopuisto-Ullanlinna,294.85
197,2016Q2,Yksiöt,7142.0,26,00140,Kaivopuisto-Ullanlinna,Helsinki,179,23.97,Kaivopuisto-Ullanlinna,297.96
198,2016Q3,Yksiöt,7608.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,191,24.32,Kaivopuisto-Ullanlinna,312.83
199,2016Q4,Yksiöt,7628.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,187,24.11,Kaivopuisto-Ullanlinna,316.38
200,2017Q1,Yksiöt,8042.0,22,00140,Kaivopuisto-Ullanlinna,Helsinki,187,24.52,Kaivopuisto-Ullanlinna,327.98
201,2017Q2,Yksiöt,7326.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,167,24.79,Kaivopuisto-Ullanlinna,295.52
202,2017Q3,Yksiöt,7541.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,163,26.94,Kaivopuisto-Ullanlinna,279.92
203,2017Q4,Yksiöt,7897.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,195,26.81,Kaivopuisto-Ullanlinna,294.55
204,2018Q1,Yksiöt,8174.0,11,00140,Kaivopuisto-Ullanlinna,Helsinki,200,26.34,Kaivopuisto-Ullanlinna,310.33
205,2018Q2,Yksiöt,7770.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,188,26.84,Kaivopuisto-Ullanlinna,289.49
206,2018Q3,Yksiöt,8945.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,170,27.1,Kaivopuisto-Ullanlinna,330.07
207,2018Q4,Yksiöt,9190.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,189,27.85,Kaivopuisto-Ullanlinna,329.98
208,2019Q1,Yksiöt,8613.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,196,27.17,Kaivopuisto-Ullanlinna,317.0
209,2019Q2,Yksiöt,8486.0,18,00140,Kaivopuisto-Ullanlinna,Helsinki,185,26.83,Kaivopuisto-Ullanlinna,316.29
210,2019Q3,Yksiöt,8221.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,178,27.21,Kaivopuisto-Ullanlinna,302.13
211,2019Q4,Yksiöt,9423.0,15,00140,Kaivopuisto-Ullanlinna,Helsinki,193,27.21,Kaivopuisto-Ullanlinna,346.31
212,2020Q1,Yksiöt,9408.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,203,27.04,Kaivopuisto-Ullanlinna,347.93
213,2020Q2,Yksiöt,9397.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,291,27.06,Kaivopuisto-Ullanlinna,347.27
214,2020Q3,Yksiöt,8228.0,25,00140,Kaivopuisto-Ullanlinna,Helsinki,300,27.28,Kaivopuisto-Ullanlinna,301.61
215,2020Q4,Yksiöt,9245.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,313,27.42,Kaivopuisto-Ullanlinna,337.16
216,2021Q1,Yksiöt,9132.0,16,00140,Kaivopuisto-Ullanlinna,Helsinki,317,27.49,Kaivopuisto-Ullanlinna,332.19
217,2021Q2,Yksiöt,8989.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,301,27.76,Kaivopuisto-Ullanlinna,323.81
218,2021Q3,Yksiöt,9531.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,272,27.92,Kaivopuisto-Ullanlinna,341.37
219,2021Q4,Yksiöt,10594.0,13,00140,Kaivopuisto-Ullanlinna,Helsinki,305,27.89,Kaivopuisto-Ullanlinna,379.85
220,2022Q1,Yksiöt,9480.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,316,27.86,Kaivopuisto-Ullanlinna,340.27
221,2022Q2,Yksiöt,9446.0,15,00140,Kaivopuisto-Ullanlinna,Helsinki,269,27.83,Kaivopuisto-Ullanlinna,339.42
222,2022Q3,Yksiöt,10195.0,10,00140,Kaivopuisto-Ullanlinna,Helsinki,253,27.87,Kaivopuisto-Ullanlinna,365.81
223,2022Q4,Yksiöt,9671.0,11,00140,Kaivopuisto-Ullanlinna,Helsinki,250,27.55,Kaivopuisto-Ullanlinna,351.03
224,2015Q1,Kaksiot,6746.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,56,15.16,Kaivopuisto-Ullanlinna,444.99
225,2015Q2,Kaksiot,6304.0,18,00140,Kaivopuisto-Ullanlinna,Helsinki,56,15.62,Kaivopuisto-Ullanlinna,403.59
226,2015Q3,Kaksiot,6558.0,21,00140,Kaivopuisto-Ullanlinna,Helsinki,54,14.95,Kaivopuisto-Ullanlinna,438.66
227,2015Q4,Kaksiot,7072.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,60,15.83,Kaivopuisto-Ullanlinna,446.75
228,2016Q1,Kaksiot,6732.0,18,00140,Kaivopuisto-Ullanlinna,Helsinki,58,16.32,Kaivopuisto-Ullanlinna,412.5
229,2016Q2,Kaksiot,6841.0,32,00140,Kaivopuisto-Ullanlinna,Helsinki,62,17.21,Kaivopuisto-Ullanlinna,397.5
230,2016Q3,Kaksiot,6874.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,72,17.29,Kaivopuisto-Ullanlinna,397.57
231,2016Q4,Kaksiot,7257.0,24,00140,Kaivopuisto-Ullanlinna,Helsinki,83,17.19,Kaivopuisto-Ullanlinna,422.16
232,2017Q1,Kaksiot,7345.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,90,17.08,Kaivopuisto-Ullanlinna,430.04
233,2017Q2,Kaksiot,7164.0,22,00140,Kaivopuisto-Ullanlinna,Helsinki,75,17.52,Kaivopuisto-Ullanlinna,408.9
234,2017Q3,Kaksiot,7553.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,58,19.25,Kaivopuisto-Ullanlinna,392.36
235,2017Q4,Kaksiot,7620.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,60,19.93,Kaivopuisto-Ullanlinna,382.34
236,2018Q1,Kaksiot,7340.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,69,20.62,Kaivopuisto-Ullanlinna,355.97
237,2018Q2,Kaksiot,7722.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,68,20.46,Kaivopuisto-Ullanlinna,377.42
238,2018Q3,Kaksiot,7609.0,19,00140,Kaivopuisto-Ullanlinna,Helsinki,60,19.73,Kaivopuisto-Ullanlinna,385.66
239,2018Q4,Kaksiot,8248.0,17,00140,Kaivopuisto-Ullanlinna,Helsinki,61,20.44,Kaivopuisto-Ullanlinna,403.52
240,2019Q1,Kaksiot,8737.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,64,20.98,Kaivopuisto-Ullanlinna,416.44
241,2019Q2,Kaksiot,7847.0,23,00140,Kaivopuisto-Ullanlinna,Helsinki,67,21.11,Kaivopuisto-Ullanlinna,371.72
242,2019Q3,Kaksiot,8759.0,20,00140,Kaivopuisto-Ullanlinna,Helsinki,66,21.31,Kaivopuisto-Ullanlinna,411.03
243,2019Q4,Kaksiot,8428.0,14,00140,Kaivopuisto-Ullanlinna,Helsinki,58,21.48,Kaivopuisto-Ullanlinna,392.36
244,2020Q1,Kaksiot,8667.0,25,00140,Kaivopuisto-Ullanlinna,Helsinki,65,21.99,Kaivopuisto-Ullanlinna,394.13
245,2020Q2,Kaksiot,8024.0,12,00140,Kaivopuisto-Ullanlinna,Helsinki,109,20.8,Kaivopuisto-Ullanlinna,385.77
